Supplier_ID,Country,Region,Industry,Supplier_Tier,Financial_Stability_Score,On_Time_Delivery_Rate,Defect_Rate,Geopolitical_Risk_Index,Lead_Time_Days,Alternative_Suppliers_Available,Contract_Length_Months,Environmental_Compliance,Previous_Disruptions,Delivery_Quality_Index,Supplier_Dependency_Score,Risk_Level
SUP_13258,Peru,South America,Energy,1,49.59304,67.1027,4.913382,48,43,1,39,68.37,1,63.8057,0.5,1
SUP_25399,Chile,South America,Electronics,2,73.954188,76.371407,0,31,21,0,16,69.49,1,76.3714,1,0
SUP_20315,Morocco,Africa,Manufacturing,2,66.252186,75.533683,7.007948,31,25,3,34,68.25,1,70.2403,0.25,0
SUP_03816,Romania,Europe,Energy,1,47.129452,100,9.62934,30,27,0,28,68.22,0,90.3707,1,1
SUP_29274,Pakistan,Asia,Energy,2,46.148792,74.945022,2.157436,48,30,5,15,53.5,1,73.3281,0.1667,1
SUP_04167,China,Asia,Electronics,2,57.536774,93.972406,4.329733,48,30,2,13,74.93,0,89.9037,0.3333,1
SUP_13117,South Korea,Asia,Electronics,3,58.89568,77.364852,2.586203,13,24,5,1,93.64,1,75.364,0.1667,0
SUP_02495,Iran,Asia,Energy,3,36.564709,74.453051,5.106028,64,26,3,11,66.88,1,70.6515,0.25,1
SUP_22101,Poland,Europe,Retail,3,42.170084,79.767392,7.043323,31,0,9,1,64.67,0,74.1491,0.1,0
SUP_15424,Poland,Europe,Retail,3,47.838112,86.88271,6.715029,31,5,2,3,40.86,0,81.0485,0.3333,1
SUP_13083,Pakistan,Asia,Manufacturing,2,67.61917,75.19571,7.18826,48,19,3,31,45.54,1,69.7904,0.25,1
SUP_01630,Mexico,North America,Healthcare,1,24.818957,69.256946,0,31,7,0,25,100.38,1,69.2569,1,1
SUP_03555,Romania,Europe,Electronics,2,76.100566,67.206869,1.719013,30,18,2,21,85.81,0,66.0516,0.3333,0
SUP_26088,Vietnam,Asia,Energy,2,68.05211,65.120352,8.851885,31,33,3,19,30.22,1,59.356,0.25,1
SUP_23747,Mexico,North America,Electronics,3,74.754723,66.331316,0.478021,31,1,4,4,87.48,1,66.0142,0.2,0
SUP_12112,Malaysia,Asia,Retail,3,42.645576,100,10.407073,31,5,1,1,78.4,0,89.5929,0.5,1
SUP_07435,Colombia,South America,Manufacturing,2,45.932033,72.168475,7.299703,31,21,0,15,78.24,0,66.9004,1,1
SUP_15070,Australia,Oceania,Manufacturing,3,47.441781,76.235778,7.853481,11,29,4,7,92.89,1,70.2486,0.2,0
SUP_11453,Singapore,Asia,Manufacturing,3,41.415327,90.267562,4.442036,13,26,2,8,71.22,1,86.2578,0.3333,1
SUP_28124,Brazil,South America,Retail,3,48.834463,89.110841,4.966105,31,8,3,1,57.8,1,84.6855,0.25,1
SUP_16440,United Kingdom,Europe,Healthcare,2,51.874802,88.813486,0.1343,12,53,3,25,100.75,0,88.6942,0.25,0
SUP_19960,Denmark,Europe,Electronics,3,56.592041,77.663508,0.752186,11,37,1,10,62.26,2,77.0793,0.5,1
SUP_04867,Hungary,Europe,Healthcare,3,50.955384,77.400871,4.557952,31,19,3,1,86.3,0,73.8815,0.25,0
SUP_26360,Kenya,Africa,Manufacturing,3,60.228818,74.184596,5.025591,48,12,7,4,71.49,4,70.4564,0.125,1
SUP_28172,Indonesia,Asia,Manufacturing,3,75.123347,72.694691,8.548646,31,9,1,1,60.47,0,66.4803,0.5,0
SUP_21781,Philippines,Asia,Electronics,1,67.633387,83.139919,1.651131,31,52,2,33,48.16,1,81.7672,0.3333,1
SUP_16293,New Zealand,Oceania,Electronics,3,70.794174,79.518817,3.333947,12,51,1,8,73.47,3,76.8677,0.5,0
SUP_25307,Jordan,Asia,Electronics,2,92.572151,85.218255,4.356429,49,38,3,50,71.65,4,81.5058,0.25,1
SUP_00016,Morocco,Africa,Energy,1,71.832665,83.363552,4.571513,31,46,0,30,81.72,1,79.5526,1,1
SUP_32846,Chile,South America,Retail,3,37.911679,82.044556,0.948986,31,3,2,9,81.88,0,81.266,0.3333,1
SUP_05555,Zimbabwe,Africa,Energy,3,41.314286,90.206702,6.352621,65,28,5,7,57.81,1,84.4762,0.1667,1
SUP_02467,Turkey,Asia,Retail,2,42.025851,79.204131,9.345321,49,16,4,17,47.7,1,71.8023,0.2,1
SUP_11203,Turkey,Asia,Manufacturing,2,47.442801,54.34519,6.14464,49,24,4,25,74.69,0,51.0059,0.2,1
SUP_31355,Argentina,South America,Energy,3,54.876034,64.115394,1.545854,48,48,0,5,57.91,1,63.1243,1,1
SUP_09576,Kenya,Africa,Energy,3,63.862419,88.539534,4.588355,48,34,2,1,63.8,1,84.477,0.3333,1
SUP_23697,Vietnam,Asia,Manufacturing,3,24.614785,54.60995,6.231459,31,14,6,14,74.13,0,51.207,0.1429,1
SUP_25611,Saudi Arabia,Asia,Retail,2,88.129008,85.210409,5.525336,48,23,1,16,72.82,2,80.5022,0.5,0
SUP_08186,Pakistan,Asia,Electronics,3,63.652823,80.016291,2.67326,48,30,5,5,60.45,0,77.8772,0.1667,1
SUP_19339,Philippines,Asia,Manufacturing,2,53.904283,44.591857,9.774909,31,3,3,14,77.27,0,40.233,0.25,1
SUP_01915,Colombia,South America,Retail,2,84.790448,84.412448,10.400464,31,22,0,13,97.34,1,75.6332,1,0
SUP_10262,Hungary,Europe,Electronics,2,85.660267,77.448916,2.180507,31,10,5,18,50.11,0,75.7601,0.1667,0
SUP_14817,Romania,Europe,Energy,2,49.039162,66.248214,5.433849,30,57,5,26,88.43,1,62.6484,0.1667,1
SUP_18266,Japan,Asia,Retail,3,23.768715,81.401147,7.869492,13,5,5,4,71.77,3,74.9953,0.1667,1
SUP_15430,Canada,North America,Retail,2,63.286602,78.032658,7.231883,13,0,3,23,75.5,1,72.3894,0.25,0
SUP_21456,North Korea,Asia,Retail,1,56.851999,78.4434,7.073658,68,6,0,41,85.59,0,72.8946,1,1
SUP_06549,Poland,Europe,Manufacturing,1,65.423918,77.142384,6.885644,31,0,2,32,58.94,1,71.8306,0.3333,1
SUP_28856,Philippines,Asia,Manufacturing,3,55.883442,66.697983,5.707523,31,3,4,10,80.16,0,62.8912,0.2,0
SUP_23979,United Kingdom,Europe,Retail,3,66.583451,86.01746,0,12,15,2,10,56.43,4,86.0175,0.3333,0
SUP_15451,Vietnam,Asia,Manufacturing,1,24.078464,98.869145,6.530206,31,29,0,42,68.53,0,92.4128,1,1
SUP_20637,Canada,North America,Retail,3,81.75449,94.140665,6.231077,13,18,4,11,79.23,1,88.2747,0.2,0
SUP_15362,Mexico,North America,Manufacturing,2,54.455061,59.190836,7.428852,31,29,2,22,93.19,1,54.7936,0.3333,1
SUP_33502,Hungary,Europe,Healthcare,2,54.515074,66.141333,0,31,41,3,19,88.37,1,66.1413,0.25,1
SUP_05293,Mexico,North America,Electronics,2,57.460874,82.150321,3.553662,31,42,2,15,88.25,0,79.231,0.3333,0
SUP_06620,Colombia,South America,Retail,2,59.490593,90.254494,0,31,19,3,14,80.14,0,90.2545,0.25,0
SUP_30534,Romania,Europe,Manufacturing,2,61.09752,77.958966,7.920949,30,33,3,27,80.35,1,71.7839,0.25,1
SUP_24808,Morocco,Africa,Energy,2,49.781327,89.463136,6.221472,31,33,3,14,68.88,0,83.8972,0.25,1
SUP_08937,Mexico,North America,Energy,1,58.978375,84.429164,9.556147,31,32,2,24,55.88,0,76.361,0.3333,1
SUP_33224,Ethiopia,Africa,Retail,3,51.223777,100,5.637016,48,0,0,9,59.36,2,94.363,1,1
SUP_22945,United Kingdom,Europe,Healthcare,2,30.418126,74.936872,3.132906,12,28,4,21,96.23,2,72.5892,0.2,1
SUP_20199,Iraq,Asia,Energy,2,82.928889,70.496905,8.267159,66,41,4,26,65.38,0,64.6688,0.2,1
SUP_14571,Egypt,Africa,Manufacturing,3,52.562404,74.488026,2.542934,48,9,4,2,43.14,0,72.5938,0.2,1
SUP_28210,Philippines,Asia,Healthcare,2,41.854446,76.335838,0,31,34,2,16,86.82,1,76.3358,0.3333,1
SUP_16949,Colombia,South America,Electronics,3,59.458885,66.359865,2.221723,31,29,1,11,82.82,1,64.8855,0.5,1
SUP_12597,South Africa,Africa,Healthcare,2,44.55222,79.33056,3.360197,31,27,5,26,76.28,0,76.6649,0.1667,1
SUP_06200,China,Asia,Energy,2,51.92291,90.54609,5.397034,48,41,3,25,63.1,0,85.6593,0.25,1
SUP_20557,Turkey,Asia,Manufacturing,2,43.58661,75.111373,9.910524,49,11,2,15,65.84,0,67.6674,0.3333,1
SUP_03610,Nigeria,Africa,Healthcare,2,44.947426,76.586949,4.009814,48,39,3,30,75.42,1,73.516,0.25,1
SUP_25061,Poland,Europe,Manufacturing,2,56.555833,83.710598,8.607342,31,32,3,16,96.33,1,76.5053,0.25,0
SUP_20282,Japan,Asia,Manufacturing,2,71.930241,55.014413,7.217232,13,20,1,12,80.82,2,51.0439,0.5,0
SUP_15554,South Korea,Asia,Retail,2,39.548399,88.731993,6.255956,13,19,3,42,50.92,1,83.181,0.25,1
SUP_02652,Morocco,Africa,Energy,2,49.948561,57.607157,8.975412,31,43,4,21,74.23,0,52.4367,0.2,1
SUP_04571,Kazakhstan,Asia,Electronics,3,81.033756,76.657742,2.573053,48,31,3,2,100.74,1,74.6853,0.25,0
SUP_25229,Morocco,Africa,Manufacturing,2,49.725835,68.968582,6.658814,31,15,1,23,74.65,0,64.3761,0.5,1
SUP_21813,Mexico,North America,Manufacturing,2,47.618855,84.498675,1.455836,31,27,5,26,70.91,1,83.2685,0.1667,1
SUP_13580,Kenya,Africa,Retail,3,44.897752,89.932176,4.53262,48,23,2,11,96.5,1,85.8559,0.3333,1
SUP_13685,Mexico,North America,Manufacturing,3,91.803234,77.798426,5.699388,31,18,2,7,67.64,4,73.3644,0.3333,0
SUP_02261,Peru,South America,Electronics,3,59.819824,65.309205,3.439438,48,21,5,1,76.63,3,63.0629,0.1667,1
SUP_25619,Kenya,Africa,Electronics,1,63.90781,78.977586,1.452403,48,41,0,33,76.63,1,77.8305,1,1
SUP_20151,Brazil,South America,Healthcare,2,50.306848,69.851853,2.872814,31,28,5,28,86.12,0,67.8451,0.1667,1
SUP_33407,Romania,Europe,Healthcare,3,49.93534,81.038142,0,30,35,2,4,92.9,1,81.0381,0.3333,0
SUP_12584,Kenya,Africa,Electronics,2,56.734668,72.687774,0.744595,48,44,4,13,73.88,1,72.1465,0.2,1
SUP_17517,Egypt,Africa,Energy,2,57.56463,58.547479,5.317897,48,35,3,14,78.16,0,55.434,0.25,1
SUP_19303,Hungary,Europe,Electronics,1,83.748289,76.07846,3.541431,31,51,2,27,58.5,0,73.3842,0.3333,0
SUP_02909,Colombia,South America,Manufacturing,3,52.015027,72.520058,4.557952,31,29,7,7,44.92,1,69.2226,0.125,0
SUP_30729,Malaysia,Asia,Retail,2,29.949737,78.440073,8.765346,31,13,3,15,69.93,0,71.5645,0.25,1
SUP_22740,Colombia,South America,Electronics,3,59.573978,67.508925,0.278724,31,23,0,5,65.26,2,67.3208,1,1
SUP_01045,Jordan,Asia,Retail,3,51.748848,94.007881,0.894678,49,14,9,25,44.3,2,93.1668,0.1,1
SUP_31026,Japan,Asia,Retail,2,53.796691,77.760048,7.346735,13,21,0,22,73.12,1,72.1393,1,1
SUP_32229,Hungary,Europe,Electronics,2,62.141518,88.729974,3.87277,31,34,5,30,41.71,0,85.2937,0.1667,1
SUP_20691,Vietnam,Asia,Retail,3,54.893858,91.023052,6.647476,31,17,3,1,52.19,1,84.9723,0.25,1
SUP_17057,Thailand,Asia,Manufacturing,2,78.797341,52.938251,6.171743,30,31,3,24,62.14,2,49.671,0.25,0
SUP_01256,South Africa,Africa,Manufacturing,3,64.228867,72.493048,5.627507,31,52,3,1,100.76,4,68.4135,0.25,1
SUP_14508,Czech Republic,Europe,Energy,2,27.388479,75.06161,3.837095,30,34,3,27,62.38,0,72.1814,0.25,1
SUP_25504,Colombia,South America,Electronics,2,79.697824,65.122631,0,31,54,3,29,56.28,2,65.1226,0.25,1
SUP_20418,Denmark,Europe,Manufacturing,1,34.419558,61.625838,1.401362,11,0,2,37,65.56,1,60.7622,0.3333,1
SUP_26890,Sudan,Africa,Energy,2,64.344553,68.935354,14.115675,67,47,4,28,80.45,0,59.2047,0.2,1
SUP_15254,Morocco,Africa,Energy,1,59.122367,100,5.078752,31,31,0,25,82.68,1,94.9212,1,1
SUP_17582,Peru,South America,Electronics,3,67.616079,80.564784,3.851902,48,43,1,1,69.25,5,77.4615,0.5,1
SUP_32548,Ethiopia,Africa,Retail,2,74.754184,78.439275,9.460447,48,14,2,16,93.17,0,71.0186,0.3333,0
SUP_28388,Peru,South America,Retail,2,69.441234,80.887252,0,48,0,2,18,100.66,2,80.8873,0.3333,0
SUP_12467,Vietnam,Asia,Manufacturing,3,44.980347,54.068497,4.97261,31,28,7,28,100.15,0,51.3799,0.125,0
SUP_06454,Singapore,Asia,Manufacturing,1,58.757707,68.767115,7.837288,13,10,2,46,54.35,2,63.3776,0.3333,1
SUP_20554,Japan,Asia,Healthcare,1,46.527064,79.004716,0,13,30,2,29,100.24,2,79.0047,0.3333,1
SUP_30040,UAE,Asia,Energy,2,44.525179,67.133839,0,48,32,5,19,57.17,3,67.1338,0.1667,1
SUP_08919,Hungary,Europe,Retail,1,56.660553,81.953812,9.065525,31,10,1,27,77.19,1,74.5243,0.5,1
SUP_09289,Philippines,Asia,Retail,2,41.761128,78.758274,4.453659,31,2,5,34,86.49,1,75.2506,0.1667,1
SUP_30628,Ethiopia,Africa,Retail,2,69.195499,79.005595,2.374741,48,19,0,17,66.91,4,77.1294,1,1
SUP_18946,Belarus,Europe,Energy,2,71.895323,82.824952,7.752167,66,35,0,23,96.38,2,76.4042,1,1
SUP_15115,Kenya,Africa,Retail,2,80.460225,80.232435,5.708749,48,11,2,19,66.83,1,75.6522,0.3333,1
SUP_33032,Pakistan,Asia,Energy,3,29.620538,73.941463,8.324146,48,46,2,1,72.21,2,67.7865,0.3333,1
SUP_16599,Chile,South America,Manufacturing,3,50.002896,81.505263,5.095641,31,31,2,11,80.28,5,77.352,0.3333,1
SUP_03062,Belarus,Europe,Electronics,2,73.587454,68.401402,1.61931,66,10,1,23,26.58,2,67.2938,0.5,1
SUP_29872,Switzerland,Europe,Manufacturing,1,64.983407,76.419968,6.043102,12,47,2,28,94.92,1,71.8018,0.3333,0
SUP_07188,Malaysia,Asia,Manufacturing,2,56.592041,81.041423,5.387793,31,46,2,21,63.37,0,76.6751,0.3333,1
SUP_33649,Malaysia,Asia,Electronics,2,65.344628,80.037039,1.220236,31,27,2,13,92.35,0,79.0604,0.3333,0
SUP_05343,Malaysia,Asia,Energy,3,38.813294,64.152083,2.924574,31,36,6,2,52.15,1,62.2759,0.1429,1
SUP_29919,Thailand,Asia,Energy,3,51.200032,99.928305,8.853884,30,61,3,10,86.88,0,91.0808,0.25,1
SUP_25859,France,Europe,Manufacturing,2,41.481326,73.661332,5.71285,12,25,2,12,85.32,0,69.4532,0.3333,0
SUP_01118,Bangladesh,Asia,Retail,2,56.745643,89.563436,6.50365,48,19,3,21,67.3,3,83.7385,0.25,1
SUP_16430,Philippines,Asia,Electronics,3,97.40874,74.625096,4.232213,31,21,3,1,87.65,0,71.4668,0.25,0
SUP_21056,UAE,Asia,Manufacturing,2,51.158916,73.465716,7.571407,48,12,5,17,56.93,0,67.9033,0.1667,1
SUP_26386,South Africa,Africa,Retail,2,50.954049,93.475405,10.962973,31,16,5,24,53.75,1,83.2277,0.1667,1
SUP_17887,Philippines,Asia,Manufacturing,3,61.937212,71.817262,7.069734,31,9,1,8,76.15,2,66.74,0.5,1
SUP_29879,Iraq,Asia,Retail,3,71.038346,90.40724,1.809827,66,21,1,4,66.89,3,88.771,0.5,1
SUP_17851,UAE,Asia,Energy,2,60.62915,85.376021,9.021522,48,30,3,22,64.23,1,77.6738,0.25,1
SUP_23694,Saudi Arabia,Asia,Healthcare,2,39.546987,73.397301,3.676296,48,47,2,12,80.53,0,70.699,0.3333,1
SUP_12392,Czech Republic,Europe,Manufacturing,1,37.396649,100,7.509327,30,35,0,36,86.11,0,92.4907,1,1
SUP_02212,France,Europe,Manufacturing,2,48.182539,78.144466,6.121467,12,52,3,28,79.52,1,73.3609,0.25,1
SUP_08053,South Africa,Africa,Retail,2,63.049036,85.913242,11.241157,31,13,3,22,82.7,2,76.2556,0.25,1
SUP_05264,Nigeria,Africa,Electronics,1,57.852553,68.432711,2.483855,48,59,0,24,52.7,1,66.7329,1,1
SUP_27977,Morocco,Africa,Energy,1,64.07815,54.30778,5.324207,31,40,0,24,67.79,0,51.4163,1,1
SUP_08573,Mexico,North America,Energy,2,48.45817,59.43359,6.752264,31,27,4,28,43.71,1,55.4205,0.2,1
SUP_16260,Norway,Europe,Manufacturing,2,48.771622,76.801205,2.696527,12,34,2,18,38.78,1,74.7302,0.3333,1
SUP_01933,UAE,Asia,Retail,3,58.158213,80.579694,1.787419,48,0,4,10,70.93,0,79.1394,0.2,1
SUP_05676,South Africa,Africa,Energy,3,70.427636,85.519259,10.462776,31,31,7,27,38.4,4,76.5716,0.125,1
SUP_17864,Mali,Africa,Energy,3,60.864169,74.654536,8.673146,66,42,10,35,79.36,0,68.1796,0.0909,1
SUP_07759,Czech Republic,Europe,Manufacturing,3,52.426481,74.464907,11.363614,30,14,1,8,82.1,0,66.003,0.5,1
SUP_21568,Kenya,Africa,Healthcare,3,55.001247,62.390827,3.016517,48,52,6,36,87.9,0,60.5088,0.1429,1
SUP_14464,Jordan,Asia,Electronics,2,64.950766,84.126874,1.608382,49,26,4,17,93.65,1,82.7738,0.2,0
SUP_27763,Indonesia,Asia,Electronics,2,75.442784,77.333449,1.344604,31,16,3,28,48.63,4,76.2936,0.25,1
SUP_14659,Egypt,Africa,Energy,2,47.646816,84.22988,8.242799,48,35,2,18,40.31,0,77.287,0.3333,1
SUP_24233,Poland,Europe,Electronics,2,67.620755,85.320512,0.214056,31,25,3,22,93.57,2,85.1379,0.25,0
SUP_32391,Central African Rep,Africa,Manufacturing,3,65.053051,70.220326,9.351023,85,4,1,1,98.61,0,63.654,0.5,1
SUP_26345,Bangladesh,Asia,Manufacturing,2,43.819432,69.349716,6.130965,48,15,3,20,70.38,1,65.0979,0.25,1
SUP_19918,Pakistan,Asia,Energy,3,55.685418,65.884008,6.904775,48,35,4,7,86.93,0,61.3349,0.2,1
SUP_20299,Ukraine,Europe,Electronics,3,56.61667,90.913913,4.319372,67,29,8,30,69.49,1,86.987,0.1111,1
SUP_32368,Bangladesh,Asia,Energy,3,65.564257,67.111531,5.439966,48,28,2,7,63.91,1,63.4607,0.3333,1
SUP_14386,Czech Republic,Europe,Electronics,2,74.987312,78.072892,4.408939,30,63,4,33,75.29,1,74.6307,0.2,0
SUP_32758,Mexico,North America,Energy,2,55.696684,63.335817,6.715697,31,25,1,21,86.73,0,59.0824,0.5,1
SUP_08346,Hungary,Europe,Energy,3,54.124172,72.880951,5.381721,31,36,0,5,87.65,3,68.9587,1,1
SUP_32882,Mexico,North America,Energy,3,61.089324,68.911315,8.814997,31,36,2,1,71.12,2,62.8368,0.3333,1
SUP_27195,India,Asia,Energy,2,81.352458,70.165383,5.597254,49,30,2,15,68.89,2,66.238,0.3333,0
SUP_31094,China,Asia,Retail,3,80.263506,96.119132,5.310047,48,22,6,30,64.76,0,91.0152,0.1429,0
SUP_24840,Morocco,Africa,Electronics,2,67.595779,83.791606,1.563862,31,36,2,22,87.41,1,82.4812,0.3333,0
SUP_29381,Pakistan,Asia,Energy,2,51.198859,79.802175,4.841129,48,28,2,15,55.54,3,75.9388,0.3333,1
SUP_25462,Australia,Oceania,Manufacturing,3,49.813213,70.038011,8.487413,11,0,7,19,82.92,2,64.0936,0.125,0
SUP_28222,Colombia,South America,Electronics,1,56.592041,86.156155,3.347569,31,38,1,29,87.13,0,83.272,0.5,1
SUP_18258,Morocco,Africa,Manufacturing,3,58.66553,89.166365,5.129468,31,39,9,13,58.41,0,84.5926,0.1,0
SUP_21230,Romania,Europe,Manufacturing,3,53.483433,69.334245,5.478855,30,21,2,1,60.2,1,65.5355,0.3333,1
SUP_17371,Vietnam,Asia,Electronics,1,64.323066,100,0.599456,31,25,2,26,55.91,0,99.4005,0.3333,0
SUP_30014,Japan,Asia,Retail,3,68.481075,90.039747,3.545902,13,0,3,11,90.94,1,86.847,0.25,0
SUP_16679,France,Europe,Retail,2,32.035191,80.497779,2.774608,12,22,3,15,52.69,1,78.2643,0.25,1
SUP_25758,Singapore,Asia,Healthcare,2,46.334296,100,3.492742,13,25,3,26,71.49,3,96.5073,0.25,1
SUP_14533,Australia,Oceania,Manufacturing,2,40.038571,92.686097,0,11,35,4,17,40.34,1,92.6861,0.2,1
SUP_18542,Argentina,South America,Manufacturing,2,41.677563,74.975154,5.211584,48,16,5,20,90.15,1,71.0678,0.1667,1
SUP_02989,Brazil,South America,Energy,2,70.871793,69.454544,5.618453,31,39,3,39,62.77,1,65.5523,0.25,1
SUP_28747,Peru,South America,Electronics,3,57.73188,74.970374,3.034654,48,14,4,11,87.47,2,72.6953,0.2,1
SUP_29528,Germany,Europe,Manufacturing,3,47.57504,76.884394,8.875909,11,3,2,5,100.87,0,70.0602,0.3333,0
SUP_24850,Peru,South America,Electronics,2,74.094295,88.800771,4.16097,48,36,5,33,54.31,2,85.1058,0.1667,1
SUP_01573,Mexico,North America,Energy,3,38.678499,72.863185,0.46161,31,29,7,30,61.48,1,72.5268,0.125,1
SUP_21427,United States,North America,Manufacturing,2,33.46201,78.934906,3.886343,11,28,3,31,63.22,1,75.8672,0.25,1
SUP_22434,Myanmar,Asia,Healthcare,1,28.834664,67.884048,0,66,44,0,26,79.52,0,67.884,1,1
SUP_12941,South Korea,Asia,Retail,1,61.212365,85.539655,1.881708,13,6,2,29,53.88,0,83.93,0.3333,0
SUP_12764,Ethiopia,Africa,Manufacturing,3,72.48546,63.49433,7.12997,48,18,3,1,79.12,1,58.9672,0.25,0
SUP_20304,Sweden,Europe,Manufacturing,3,80.97862,77.349689,9.408184,12,32,4,1,41.18,1,70.0725,0.2,0
SUP_05195,Malaysia,Asia,Electronics,1,65.578631,75.18639,0,31,40,2,58,67.15,3,75.1864,0.3333,1
SUP_15113,Poland,Europe,Electronics,2,60.495876,47.73285,3.519179,31,2,4,12,72.45,1,46.053,0.2,0
SUP_00806,India,Asia,Manufacturing,3,63.831077,74.551627,4.956372,49,19,1,1,57.46,0,70.8566,0.5,1
SUP_15851,South Africa,Africa,Energy,1,46.022603,71.99427,4.948127,31,31,2,29,83.74,3,68.4319,0.3333,1
SUP_09674,Indonesia,Asia,Healthcare,3,40.91009,70.357938,4.557952,31,24,3,6,74.41,1,67.1588,0.25,1
SUP_22482,Egypt,Africa,Electronics,3,57.837881,81.039787,4.448756,48,27,5,8,81.3,2,77.4345,0.1667,1
SUP_32937,Chile,South America,Retail,1,47.903213,80.92451,3.814006,31,9,1,25,61.88,2,77.838,0.5,1
SUP_28468,Argentina,South America,Manufacturing,2,39.046573,63.994349,6.185399,48,17,5,25,100.1,0,60.036,0.1667,1
SUP_06373,Romania,Europe,Electronics,2,66.47773,72.883789,3.483764,30,35,3,16,97.87,0,70.3447,0.25,0
SUP_07065,Canada,North America,Manufacturing,1,41.512843,63.376827,4.5569,13,26,1,39,65.48,0,60.4888,0.5,1
SUP_30180,Canada,North America,Healthcare,2,52.775139,71.318699,3.112814,13,28,5,12,100.29,0,69.0987,0.1667,0
SUP_15182,Romania,Europe,Retail,1,43.623597,100,2.772684,30,21,2,31,80.27,0,97.2273,0.3333,1
SUP_27444,Germany,Europe,Manufacturing,3,51.982791,64.79111,5.857485,11,13,8,11,86.37,3,60.996,0.1111,0
SUP_14421,Pakistan,Asia,Electronics,3,82.772943,62.929054,1.337418,48,17,3,2,39.8,0,62.0874,0.25,0
SUP_16133,South Africa,Africa,Manufacturing,2,48.569355,72.461854,7.542916,31,29,1,16,96.58,0,66.9961,0.5,1
SUP_22766,Chile,South America,Retail,2,67.79785,86.403236,1.212119,31,21,3,36,50.3,2,85.3559,0.25,1
SUP_14064,Poland,Europe,Manufacturing,3,75.590679,97.598377,9.714229,31,38,7,9,40.92,0,88.1174,0.125,0
SUP_19899,Indonesia,Asia,Manufacturing,2,38.061577,96.760135,5.21234,31,36,4,28,56.52,2,91.7167,0.2,1
SUP_04528,Pakistan,Asia,Electronics,2,77.947194,92.978679,1.359135,48,30,3,20,78.51,0,91.715,0.25,0
SUP_28036,Romania,Europe,Electronics,1,74.59812,71.920933,4.236941,30,7,1,37,73.93,1,68.8737,0.5,1
SUP_03577,South Korea,Asia,Manufacturing,1,58.362842,73.152152,5.825129,13,37,2,42,92.36,0,68.8909,0.3333,0
SUP_24028,Germany,Europe,Retail,3,88.193143,81.194305,0,11,12,5,7,38.41,0,81.1943,0.1667,0
SUP_12458,Jordan,Asia,Electronics,3,66.798219,85.321585,1.991977,49,58,2,11,73.76,1,83.622,0.3333,1
SUP_10153,Pakistan,Asia,Healthcare,2,50.698581,84.758676,0,48,27,4,23,85.36,1,84.7587,0.2,1
SUP_15450,China,Asia,Retail,3,44.834035,88.400979,5.789352,48,16,5,1,100.73,2,83.2831,0.1667,1
SUP_23906,Romania,Europe,Manufacturing,1,39.001181,74.630513,2.760233,30,64,1,31,37.69,1,72.5705,0.5,1
SUP_13247,Indonesia,Asia,Manufacturing,3,60.045316,69.993847,7.353811,31,45,7,31,72.78,1,64.8466,0.125,0
SUP_01277,Mali,Africa,Electronics,2,58.270439,84.233654,2.766973,66,38,4,24,75.24,1,81.9029,0.2,1
SUP_11469,Thailand,Asia,Manufacturing,3,28.604349,58.573368,7.036678,30,19,0,1,89.81,0,54.4517,1,1
SUP_30912,Vietnam,Asia,Electronics,1,76.986414,78.108939,2.933288,31,25,1,25,60.27,0,75.8178,0.5,0
SUP_22353,Czech Republic,Europe,Manufacturing,3,49.443904,77.027592,10.562763,30,8,4,7,65.1,2,68.8914,0.2,1
SUP_15761,Colombia,South America,Retail,2,40.6898,84.613716,4.773149,31,10,1,16,40.86,3,80.575,0.5,1
SUP_19094,United States,North America,Healthcare,2,41.053374,61.313925,1.76319,11,32,4,21,80.78,1,60.2328,0.2,1
SUP_15050,Ethiopia,Africa,Electronics,2,64.108093,79.231546,2.912135,48,31,3,22,84.27,2,76.9242,0.25,1
SUP_04163,Singapore,Asia,Manufacturing,2,73.820865,86.143506,5.816523,13,29,5,17,55.52,1,81.1329,0.1667,0
SUP_02726,Chile,South America,Manufacturing,2,49.218622,72.722659,9.275306,31,0,3,32,61.32,0,65.9774,0.25,1
SUP_02556,Malaysia,Asia,Healthcare,1,35.164963,75.26829,2.883094,31,16,0,35,76.46,2,73.0982,1,1
SUP_33227,Denmark,Europe,Manufacturing,3,60.062363,60.582733,10.658131,11,62,3,5,56.17,0,54.1257,0.25,0
SUP_20201,Romania,Europe,Retail,3,56.380814,87.776379,4.62227,30,22,3,11,52.32,4,83.7191,0.25,1
SUP_18110,Indonesia,Asia,Electronics,3,61.743958,76.625404,3.917273,31,7,3,6,62.39,0,73.6238,0.25,0
SUP_21576,Argentina,South America,Electronics,2,67.214734,100,2.143235,48,42,3,12,80.42,2,97.8568,0.25,1
SUP_22973,Japan,Asia,Manufacturing,1,32.889798,83.071223,1.355679,13,27,2,24,52.46,1,81.945,0.3333,1
SUP_18908,Libya,Africa,Electronics,2,82.481613,66.027007,1.925192,66,41,3,24,64.46,1,64.7559,0.25,1
SUP_14322,Iran,Asia,Electronics,3,65.124327,92.798962,3.029978,64,30,6,14,64.2,0,89.9872,0.1429,1
SUP_01398,Egypt,Africa,Energy,2,54.601918,70.935065,0.729973,48,35,2,12,55.69,0,70.4173,0.3333,1
